Symbol,Exchange,Sector,Company name,Country
VSTIND.NS,NSE,Cigarettes/Tobacco,VST Industries Limited,India
VSTTILLERS.NS,NSE,Automobiles-Tractors,V.S.T. Tillers Tractors Limited,India
VTL.NS,NSE,Textile,Vardhman Textiles Limited,India
WABAG.NS,NSE,Miscellaneous,VA Tech Wabag Limited,India
WALCHANNAG.NS,NSE,Engineering - Industrial Equipments,Walchandnagar Industries Limited,India
WALPAR.SM.NS,NSE,Not Available,WALPAR NUTRITIONS,India
WANBURY.NS,NSE,Pharmaceuticals & Drugs,Wanbury Limited,India
WATERBASE.NS,NSE,Consumer Food,The Waterbase Limited,India
WEALTH.NS,NSE,Finance - Investment,Wealth First Portfolio Managers Limited,India
WEBELSOLAR.NS,NSE,Electronics - Components,Websol Energy System Limited,India
WEIZMANIND.NS,NSE,Textile,Weizmann Limited,India
WEL.NS,NSE,Consumer Durables - Electronics,Wonder Electricals Limited,India
WELCORP.NS,NSE,Steel & Iron Products,Welspun Corp Limited,India
WELENT.NS,NSE,Construction - Real Estate,Welspun Enterprises Limited,India
WELINV.NS,NSE,Finance - Investment,Welspun Investments and Commercials Limited,India
WELSPUNIND.NS,NSE,Textile,Welspun India Limited,India
WENDT.NS,NSE,Abrasives,Wendt ,India
WESTLIFE.NS,NSE,"Hotel, Resort & Restaurants",Westlife Development Limited,India
WEWIN.NS,NSE,BPO/ITeS,We Win Limited,India
WFL.NS,NSE,Finology One,Wonder Fibromats Limited,India
WHEELS.NS,NSE,Auto Ancillary,Wheels India Limited,India
WHIRLPOOL.NS,NSE,Consumer Durables - Domestic Appliances,Whirlpool of India Limited,India
WILLAMAGOR.NS,NSE,Finance - NBFC,Williamson Magor & Co. Limited,India
WINDLAS.NS,NSE,Pharmaceuticals & Drugs,Windlas Biotech Limited,India
WINDMACHIN.NS,NSE,Engineering - Industrial Equipments,Windsor Machines Limited,India
WINPRO.NS,NSE,"Film Production, Distribution & Entertainment",WinPro Industries Limited,India
WINSOME.NS,NSE,Finology One,Winsome Yarns Limited,India
WIPL.NS,NSE,Laminates/Decoratives,The Western India Plywoods Limited,India
WIPRO.NS,NSE,IT - Software,Wipro Limited,India
WOCKPHARMA.NS,NSE,Pharmaceuticals & Drugs,Wockhardt Limited,India
WONDERLA.NS,NSE,Amusement Parks/Recreation/Club,Wonderla Holidays Limited,India
WORTH.NS,NSE,Paper & Paper Products,Worth Peripherals Limited,India
WSI.NS,NSE,Electric Equipment,W.S. Industries ,India
WSTCSTPAPR.NS,NSE,Paper & Paper Products,West Coast Paper Mills Limited,India
XCHANGING.NS,NSE,IT - Software,Xchanging Solutions Limited,India
XELPMOC.NS,NSE,IT - Software,Xelpmoc Design and Tech Limited,India
XPROINDIA.NS,NSE,Plastic Products,Xpro India Limited,India
YAARI.NS,NSE,Miscellaneous,Yaari Digital Integrated Services Limited,India
YESBANK.NS,NSE,Bank - Private,Yes Bank Limited,India
YUKEN.NS,NSE,Engineering - Industrial Equipments,Yuken India Limited,India
ZEEL.NS,NSE,TV Broadcasting & Software Production,Zee Entertainment Enterprises Limited,India
ZEELEARN.NS,NSE,Educational Institutions,Zee Learn Limited,India
ZEEMEDIA.NS,NSE,TV Broadcasting & Software Production,Zee Media Corporation Limited,India
ZENITHEXPO.NS,NSE,Textile,Zenith Exports Limited,India
ZENITHSTL.NS,NSE,Steel & Iron Products,Zenith Steel Pipes & Industries Limited,India
ZENSARTECH.NS,NSE,IT - Software,Zensar Technologies Limited,India
ZENTEC.NS,NSE,IT - Software,Zen Technologies Limited,India
ZFCVINDIA.NS,NSE,Auto Ancillary,ZF Commercial Vehicle Control Systems India Limited,India
ZICOM.NS,NSE,Finology One,Zicom Electronic Security Systems Limited,India
ZIMLAB.NS,NSE,Pharmaceuticals & Drugs,ZIM Laboratories Limited,India
ZODIAC.NS,NSE,Engineering - Industrial Equipments,Zodiac Energy Limited,India
ZODIACLOTH.NS,NSE,Textile,Zodiac Clothing Company Limited,India
ZODJRDMKJ.NS,NSE,Diamond  &  Jewellery,Zodiac-JRD-MKJ Limited,India
ZOMATO.NS,NSE,e-Commerce,Zomato Limited,India
ZOTA.NS,NSE,Pharmaceuticals & Drugs,Zota Health Care Limited,India
ZUARI.NS,NSE,Fertilizers,Zuari Agro Chemicals Limited,India
ZUARIIND.NS,NSE,Trading,Zuari Industries Limited,India
ZYDUSLIFE.NS,NSE,Pharmaceuticals & Drugs,Zydus Lifesciences Limited,India
ZYDUSWELL.NS,NSE,Consumer Food,Zydus Wellness Limited,India
